step,train/eps,train/objective/kl,train/objective/entropy,train/objective/non_score_reward,train/objective/rlhf_reward,train/objective/scores,train/policy/approxkl_avg,train/policy/clipfrac_avg,train/loss/policy_avg,train/loss/value_avg,train/val/clipfrac_avg,train/policy/entropy_avg,train/val/ratio,train/val/ratio_var,train/val/num_eos_tokens,train/lr,train/episode,train/epoch
95,1.0,0.037016093730926514,-11.452244758605957,-0.0018508046632632613,3.7286884784698486,3.730539321899414,1.2953611516763885e-08,nan,nan,5.454096794128418,0.0,0.9210612773895264,1.0000003576278687,2.7455857032343545e-10,39.0,4.961839749739738e-06,1520.0,0.1688888818025589
96,1.0,0.011392474174499512,-3.989455223083496,-0.0005696237203665078,3.9903862476348877,3.9909558296203613,9.18505538294312e-09,nan,nan,7.068333148956299,0.0,1.1356786489486694,1.0000050067901611,2.2802251753439862e-10,26.0,4.9610252972343005e-06,1536.0,0.1706666648387909
97,1.0,0.029319509863853455,-3.221813201904297,-0.0014659755397588015,3.4713284969329834,3.472794532775879,6.372974592494529e-09,0.0,-0.07802177965641022,5.738948822021484,0.0,0.9503747224807739,1.0000016689300537,1.9857242239407213e-10,31.0,4.960202659276547e-06,1552.0,0.1724444478750229
98,1.0,0.027029871940612793,-7.3759260177612305,-0.0013514936435967684,3.195086717605591,3.1964383125305176,6.214205150456564e-09,0.0,-0.07556896656751633,4.339465618133545,0.0,0.9704020023345947,0.9999972581863403,6.798946822206275e-11,23.0,4.959371835866477e-06,1568.0,0.1742222160100937
99,1.0,0.011943936347961426,-34.16438293457031,-0.0005971967475488782,3.7589447498321533,3.7595419883728027,4.394417274511397e-09,nan,nan,7.658909320831299,0.0,0.9199055433273315,0.9999961853027344,7.913870947451329e-11,33.0,4.95853191750939e-06,1584.0,0.17599999904632568
100,1.0,0.019543588161468506,-32.29786682128906,-0.000977179384790361,3.7300305366516113,3.7310078144073486,4.531761987891514e-07,nan,nan,9.587956428527832,0.0,0.8548006415367126,1.0000324249267578,7.227328957526424e-09,36.0,4.957683813699987e-06,1600.0,0.17777778208255768
101,1.0,-0.0011041313409805298,-25.551137924194336,5.520652484847233e-05,3.970200300216675,3.9701449871063232,5.55493819831554e-08,nan,nan,8.425201416015625,0.0,0.9243184328079224,1.0000163316726685,1.082156697584935e-09,34.0,4.956827069690917e-06,1616.0,0.17955555021762848
102,1.0,0.018129795789718628,-10.819120407104492,-0.0009064899059012532,3.7510457038879395,3.7519521713256836,3.192788256001222e-08,nan,nan,3.588183879852295,0.0,0.7844088077545166,0.9999935626983643,4.3953901629478764e-10,28.0,4.95596168548218e-06,1632.0,0.18133333325386047
103,1.0,0.006995022296905518,-3.1425395011901855,-0.0003497511497698724,3.7908568382263184,3.7912065982818604,1.1742042893558846e-08,0.0,-0.09748902916908264,6.56110954284668,0.0,1.0102169513702393,0.9999997615814209,1.4729030495264084e-10,32.0,4.955088115821127e-06,1648.0,0.18311111629009247
104,1.0,-0.0028817057609558105,-15.754237174987793,0.00014408526476472616,3.527191638946533,3.527047634124756,2.8439330890250858e-09,nan,nan,5.674995422363281,0.0,0.8573355078697205,0.9999958276748657,1.1265086780065658e-10,22.0,4.954205905960407e-06,1664.0,0.18488888442516327
105,1.0,0.0057801008224487305,-19.2669677734375,-0.00028900496545247734,3.8354086875915527,3.835697650909424,1.2980554409125489e-08,nan,nan,7.093425750732422,0.0,0.9309511184692383,0.9999938011169434,2.3677959593015885e-10,26.0,4.9533150559000205e-06,1680.0,0.18666666746139526
106,1.0,0.00954747200012207,-50.536651611328125,-0.00047737365821376443,4.161805629730225,4.162282943725586,3.163824402463433e-08,nan,nan,18.20880126953125,0.0,1.0518012046813965,0.9999926686286926,1.761319423643215e-10,44.0,4.952416020387318e-06,1696.0,0.18844445049762726
107,1.0,0.0378822386264801,-0.38024449348449707,-0.0018941119778901339,3.87738299369812,3.879276990890503,9.377195908655267e-09,0.0,-0.04653064161539078,7.332700729370117,0.0,1.0028843879699707,0.9999900460243225,4.964647581928716e-10,22.0,4.951508344674949e-06,1712.0,0.19022221863269806
108,1.0,-0.013886988162994385,-24.9581298828125,0.0006943494081497192,3.8779335021972656,3.877239227294922,6.641592165124166e-09,nan,nan,6.897237777709961,0.0,0.8142412900924683,1.0000070333480835,8.994393424499592e-11,23.0,4.950592028762912e-06,1728.0,0.19200000166893005
109,1.0,0.030211418867111206,-1.7149391174316406,-0.0015105712227523327,3.9432549476623535,3.944765567779541,4.209769599583524e-08,0.0,-0.07412288337945938,6.29905366897583,0.0,1.067743182182312,1.0000141859054565,1.2099723445402333e-09,38.0,4.94966752739856e-06,1744.0,0.19377778470516205
110,1.0,0.015691161155700684,-12.835558891296387,-0.0007845580694265664,4.122938632965088,4.123723030090332,8.29881230401952e-09,0.0,-0.09862618148326874,6.474266052246094,0.0,0.9695218801498413,0.9999960660934448,8.403020640423975e-11,38.0,4.948734385834541e-06,1760.0,0.19555555284023285
111,1.0,0.03659854084253311,-19.49657440185547,-0.0018299270886927843,4.237038612365723,4.238868713378906,1.9110720117510027e-08,0.0,-0.03910279646515846,7.507933616638184,0.0,1.0056666135787964,1.000000238418579,3.156451211516753e-10,37.0,4.947792604070855e-06,1776.0,0.19733333587646484
112,1.0,0.004568308591842651,-11.667082786560059,-0.00022841559257358313,3.4626352787017822,3.4628636837005615,5.127213320577084e-09,0.0,-0.06098989397287369,5.196547031402588,0.0,0.9859362840652466,0.9999961256980896,1.4281222038281527e-10,21.0,4.946842182107503e-06,1792.0,0.19911110401153564
113,1.0,0.009490489959716797,-13.260120391845703,-0.0004745245387312025,3.166659355163574,3.1671338081359863,2.431556511695021e-09,nan,nan,3.727687358856201,0.0,1.0454169511795044,0.9999935030937195,9.422992941487962e-11,36.0,4.945883574691834e-06,1808.0,0.20088888704776764
114,1.0,-0.000905156135559082,-22.978761672973633,4.5257773308549076e-05,3.678711414337158,3.678666114807129,7.348531116946333e-09,nan,nan,2.5488533973693848,0.0,0.9993563890457153,0.9999985694885254,1.0204104228250799e-10,32.0,4.944916781823849e-06,1824.0,0.20266667008399963
115,1.0,0.005903661251068115,-18.388097763061523,-0.00029518301016651094,3.925464630126953,3.925759792327881,8.092546721627514e-08,0.0,-0.18943314254283905,4.724059104919434,0.0,0.7714152336120605,1.0000019073486328,8.110273563843862e-10,29.0,4.943940894008847e-06,1840.0,0.20444443821907043
116,1.0,0.07014581561088562,-17.2309513092041,-0.003507290966808796,3.829848527908325,3.8333559036254883,1.3107441354520688e-08,nan,nan,6.552136421203613,0.0,0.9165033102035522,1.0000046491622925,2.854237124427783e-10,33.0,4.942956820741529e-06,1856.0,0.20622222125530243
117,1.0,0.03727686405181885,-1.7325396537780762,-0.001863843179307878,3.8135647773742676,3.8154287338256836,9.792751498594043e-09,0.0,0.005917027592658997,6.346581935882568,0.0,1.096247673034668,0.9999938607215881,8.67758573330768e-11,35.0,4.941964562021894e-06,1872.0,0.20800000429153442
118,1.0,0.007700711488723755,-3.915639877319336,-0.000385035527870059,3.5630805492401123,3.5634655952453613,1.312911734885347e-08,nan,nan,4.066926002502441,0.0,1.0536530017852783,0.9999975562095642,6.899547599914513e-11,26.0,4.940963663102593e-06,1888.0,0.20977777242660522
119,1.0,0.00576019287109375,-17.722829818725586,-0.00028800967265851796,3.415708541870117,3.415996551513672,7.783860667132103e-08,nan,nan,6.68172550201416,0.0,0.9712028503417969,1.0000200271606445,4.523801333533584e-09,25.0,4.939954123983625e-06,1904.0,0.21155555546283722
120,1.0,0.015603959560394287,-11.273685455322266,-0.0007801979663781822,3.8053622245788574,3.8061423301696777,9.100915576709667e-09,nan,nan,6.471334457397461,0.0,1.0282942056655884,1.0000028610229492,4.9900351212217586e-11,23.0,4.938936399412341e-06,1920.0,0.2133333384990692
121,1.0,0.00410991907119751,13.405252456665039,-0.00020549586042761803,3.5253748893737793,3.525580406188965,1.0615062606689207e-08,0.0,-0.08778546750545502,3.051816463470459,0.0,1.127353549003601,1.000000238418579,2.571008961282928e-10,27.0,4.937910034641391e-06,1936.0,0.21511110663414001
122,1.0,0.036492183804512024,-17.722049713134766,-0.00182460923679173,3.693849802017212,3.695674419403076,3.091470546223718e-08,nan,nan,4.994970321655273,0.0,1.0192933082580566,1.000004529953003,4.2224890250963654e-10,34.0,4.936875484418124e-06,1952.0,0.216888889670372
123,1.0,0.008111447095870972,-8.224075317382812,-0.0004055723547935486,3.6267802715301514,3.627185821533203,7.85726594898506e-09,0.0,-0.08381301909685135,5.700655937194824,0.0,0.92662513256073,0.9999994039535522,1.7803523932879983e-10,24.0,4.93583229399519e-06,1968.0,0.218666672706604
124,1.0,-0.0007832050323486328,-4.65201473236084,3.916027344530448e-05,3.520493507385254,3.5204544067382812,3.813759974491404e-09,nan,nan,5.57651424407959,0.0,1.0168023109436035,0.9999984502792358,3.63923405299893e-11,23.0,4.93478046337259e-06,1984.0,0.2204444408416748
125,1.0,-0.0347716361284256,21.12355613708496,0.00173858180642128,3.8612401485443115,3.859501600265503,4.64749794204522e-09,0.0,-0.05271602421998978,4.3274946212768555,0.0,1.1317051649093628,1.0000042915344238,9.19863907267171e-11,19.0,4.933720447297674e-06,2000.0,0.2222222238779068
126,1.0,-0.003385007381439209,-31.23896026611328,0.00016925035743042827,4.045863628387451,4.045694351196289,1.3936344300802261e-09,nan,nan,8.992918014526367,0.0,0.9128544330596924,0.9999977946281433,3.8327029050488903e-11,29.0,4.9326517910230905e-06,2016.0,0.2240000069141388
127,1.0,-0.030652761459350586,-20.52309799194336,0.0015326382126659155,3.334412097930908,3.3328795433044434,6.02983334374585e-08,0.0,-0.2950079143047333,6.795962333679199,0.0,0.9906685948371887,1.0000041723251343,8.473944324016713e-10,29.0,4.931574949296191e-06,2032.0,0.2257777750492096
128,1.0,0.010714322328567505,14.639670372009277,-0.0005357160116545856,3.27647066116333,3.2770063877105713,5.645185652269902e-08,0.0,-0.10216975957155228,3.645357847213745,0.0,1.1089693307876587,1.0000083446502686,3.1490057783578607e-10,17.0,4.930489467369625e-06,2048.0,0.2275555580854416
129,1.0,-0.008327007293701172,-18.926088333129883,0.0004163503763265908,3.8560264110565186,3.8556101322174072,1.0511855386141633e-08,0.0,-0.013724785298109055,3.6267576217651367,0.0,1.0189735889434814,1.0000019073486328,1.9704854414825945e-10,26.0,4.929395799990743e-06,2064.0,0.2293333262205124
130,1.0,-0.02073150873184204,-37.137786865234375,0.0010365755297243595,3.8778538703918457,3.876817226409912,2.6068537550827386e-08,nan,nan,13.036824226379395,0.0,0.8853356838226318,1.0000026226043701,2.499544737855075e-10,46.0,4.9282939471595455e-06,2080.0,0.23111110925674438
131,1.0,0.02073034644126892,-10.648676872253418,-0.001036517322063446,3.858142614364624,3.8591790199279785,1.0153406115875896e-08,0.0,-0.17030276358127594,7.504070281982422,0.0,0.973200798034668,1.0000041723251343,4.671462106031754e-10,17.0,4.92718299938133e-06,2096.0,0.23288889229297638
132,1.0,-0.005875870585441589,-21.440940856933594,0.000293793564196676,3.7967262268066406,3.7964324951171875,9.069933248895268e-09,nan,nan,10.706830978393555,0.0,1.1409393548965454,0.9999973773956299,2.0522357424557214e-10,24.0,4.926064320898149e-06,2112.0,0.23466666042804718
133,1.0,0.01929834485054016,-2.9909114837646484,-0.0009649172425270081,3.5401101112365723,3.5410749912261963,4.716583568153965e-09,0.0,-0.008867360651493073,3.9249234199523926,0.0,0.9330906867980957,0.9999958276748657,3.8256567358452287e-10,22.0,4.924936547467951e-06,2128.0,0.23644444346427917
134,1.0,0.0103684663772583,-10.996294975280762,-0.0005184233887121081,3.79409122467041,3.794609546661377,5.983715745117024e-09,0.0,-0.2504483163356781,4.107090473175049,0.0,1.028165340423584,1.0000035762786865,4.0275718871107813e-10,36.0,4.923801043332787e-06,2144.0,0.23822222650051117
135,1.0,-0.0014851093292236328,-6.156900882720947,7.425510557368398e-05,3.846031427383423,3.8459572792053223,6.163815413628981e-08,0.0,-0.09325992316007614,5.492399215698242,0.0,0.9414013624191284,0.9999748468399048,2.630185402807683e-09,32.0,4.922656898997957e-06,2160.0,0.23999999463558197
136,1.0,0.0042612552642822266,2.0353565216064453,-0.0002130628563463688,3.4294896125793457,3.4297027587890625,4.355283067525306e-08,0.0,-0.0468880832195282,5.165665626525879,0.0,0.8871241807937622,0.9999894499778748,5.696289551160305e-10,21.0,4.92150411446346e-06,2176.0,0.24177777767181396
137,1.0,-0.023147940635681152,-24.158159255981445,0.0011573971714824438,3.6592578887939453,3.6581006050109863,4.9870529039708344e-08,nan,nan,7.229352951049805,0.0,0.8756234049797058,1.000002145767212,1.2898246914971878e-09,33.0,4.9203431444766466e-06,2192.0,0.24355556070804596
138,1.0,0.004335522651672363,-6.2418012619018555,-0.0002167760394513607,3.262620449066162,3.2628371715545654,3.976263229787946e-08,0.0,-0.16100138425827026,4.651038646697998,0.0,0.9544367790222168,1.0000063180923462,1.1806960964477753e-09,35.0,4.9191739890375175e-06,2208.0,0.24533332884311676
139,1.0,0.02974081039428711,-17.949310302734375,-0.0014870406594127417,3.733534097671509,3.7350211143493652,5.420869797490013e-08,nan,nan,7.500133037567139,0.0,1.0142723321914673,1.0000121593475342,5.839513872452073e-10,41.0,4.9179961933987215e-06,2224.0,0.24711111187934875
140,1.0,0.010408997535705566,-20.376529693603516,-0.0005204497138038278,3.812808036804199,3.813328504562378,2.2448809033903672e-08,0.0,-0.26548224687576294,6.451112270355225,0.0,1.018934726715088,1.00001060962677,1.140943228783442e-09,33.0,4.91681021230761e-06,2240.0,0.24888889491558075
141,1.0,0.052663177251815796,8.795080184936523,-0.0026331590488553047,3.5347578525543213,3.537390947341919,9.426588576388895e-08,0.0,-0.11904912441968918,4.2155656814575195,0.0,1.2220778465270996,1.0000118017196655,9.294460201481058e-10,20.0,4.915615591016831e-06,2256.0,0.25066667795181274
142,1.0,0.014856219291687012,-14.862895011901855,-0.0007428110111504793,3.7750444412231445,3.775787353515625,1.3205486482092965e-08,0.0,-0.23986750841140747,3.888756275177002,0.0,0.7938793897628784,1.000015377998352,5.281688975067311e-10,24.0,4.914412784273736e-06,2272.0,0.25244444608688354
143,1.0,0.027169018983840942,11.584699630737305,-0.0013584508560597897,3.8408865928649902,3.842245101928711,8.314206212389763e-09,0.0,-0.014709879644215107,4.121211528778076,0.0,1.0840883255004883,0.9999998211860657,5.031400643340511e-11,23.0,4.913201337330975e-06,2288.0,0.25422221422195435
144,1.0,-0.004444122314453125,-17.624814987182617,0.00022220611572265625,3.8358285427093506,3.835606336593628,1.0243524428688033e-07,nan,nan,11.214473724365234,0.0,1.053126573562622,1.0000115633010864,8.735985823626891e-10,31.0,4.911981704935897e-06,2304.0,0.25600001215934753
145,1.0,0.011838406324386597,-37.138370513916016,-0.0005919203395023942,4.0610785484313965,4.061670303344727,1.1347267125927374e-08,nan,nan,12.1663818359375,0.0,0.9718642234802246,1.0000035762786865,3.1227878616313376e-10,33.0,4.910753887088504e-06,2320.0,0.25777778029441833
146,1.0,0.003038763999938965,-31.52191925048828,-0.0001519382349215448,3.6608731746673584,3.661025047302246,1.547931134382452e-07,nan,nan,12.284530639648438,0.0,1.0502126216888428,1.0000159740447998,1.724123288582291e-09,35.0,4.909517883788794e-06,2336.0,0.25955554842948914
147,1.0,0.00757482647895813,-24.605945587158203,-0.00037874130066484213,3.6791744232177734,3.679553270339966,2.602027748821456e-08,nan,nan,5.887213706970215,0.0,0.8945187330245972,1.000011682510376,1.9399012951559769e-10,37.0,4.908273240289418e-06,2352.0,0.2613333463668823
148,1.0,0.04474741220474243,-24.976266860961914,-0.002237370703369379,3.426140785217285,3.428378105163574,1.8029723491963523e-08,0.0,-0.09380011260509491,4.648268699645996,0.0,0.8529598712921143,1.0000017881393433,4.239563422547832e-10,39.0,4.907019956590375e-06,2368.0,0.2631111145019531
149,1.0,0.030135780572891235,-7.8952507972717285,-0.0015067891217768192,3.538379192352295,3.539885997772217,2.6905402350507757e-08,0.0,-0.09777377545833588,3.670348644256592,0.0,1.0188052654266357,1.0000014305114746,4.566934053151783e-10,27.0,4.905758942186367e-06,2384.0,0.2648888826370239
150,1.0,-0.006246328353881836,-24.290979385375977,0.0003123164060525596,4.134660243988037,4.134347915649414,1.5785010631930163e-08,nan,nan,10.713672637939453,0.0,0.9757827520370483,0.9999971389770508,1.2145541239405588e-09,36.0,4.904489287582692e-06,2400.0,0.2666666805744171
151,1.0,0.0007473230361938477,-31.998504638671875,-3.736614598892629e-05,3.7283520698547363,3.7283895015716553,4.928914609791946e-09,nan,nan,9.794240951538086,0.0,0.8178125619888306,1.0000016689300537,1.650784925422144e-10,40.0,4.903211447526701e-06,2416.0,0.2684444487094879
152,1.0,0.010917127132415771,-37.54669189453125,-0.0005458563100546598,3.8298394680023193,3.830385208129883,9.839241421616407e-09,nan,nan,10.388582229614258,0.0,0.8122050762176514,0.9999967813491821,6.092300275373219e-11,30.0,4.901924967271043e-06,2432.0,0.2702222168445587
153,1.0,-0.012555524706840515,-25.136070251464844,0.0006277762586250901,3.9861502647399902,3.985522508621216,5.4947754790646286e-08,nan,nan,11.591867446899414,0.0,1.0654436349868774,1.0000079870224,1.1073110206538672e-09,38.0,4.900630301563069e-06,2448.0,0.2720000147819519
154,1.0,0.027571916580200195,-10.744695663452148,-0.0013785958290100098,3.739319324493408,3.7406978607177734,3.900593270600439e-08,0.0,-0.09756288677453995,5.2531352043151855,0.0,0.9729105830192566,1.0000203847885132,8.749002633479108e-10,29.0,4.8993274504027795e-06,2464.0,0.2737777829170227
155,1.0,0.02419644594192505,-15.269922256469727,-0.0012098224833607674,3.848433494567871,3.8496432304382324,9.836161041221203e-08,0.0,-0.16141100227832794,5.288449764251709,0.0,0.8825210332870483,1.0000145435333252,3.731267239626135e-10,30.0,4.898016413790174e-06,2480.0,0.2755555510520935
156,1.0,0.0073882341384887695,-36.27550506591797,-0.0003694116312544793,3.7467362880706787,3.747105598449707,1.2650557046356425e-08,nan,nan,10.24256706237793,0.0,0.8461223244667053,1.000006914138794,3.752642641074999e-10,37.0,4.896696736977901e-06,2496.0,0.2773333191871643
157,1.0,0.03440362215042114,10.17552375793457,-0.0017201812006533146,3.4118640422821045,3.4135842323303223,8.874338597308906e-09,nan,nan,4.858354568481445,0.0,1.0042078495025635,1.0000003576278687,1.2747183864014744e-10,27.0,4.895368874713313e-06,2512.0,0.2791111171245575
158,1.0,0.043363094329833984,-4.569459915161133,-0.0021681548096239567,3.853133201599121,3.8553013801574707,9.602974415656718e-09,0.0,-0.19225813448429108,6.326570987701416,0.0,0.9976711273193359,0.9999978542327881,5.492387655792186e-10,25.0,4.894032826996408e-06,2528.0,0.2808888852596283
